762,3.02040816327
418,3.65714285714
458,3.43902439024
323,3.2472826087
1189,3.07236842105
741,2.88415199259
826,3.68649885584
1758,4.02631578947
715,3.15330188679
69,3.79850746269
859,3.16201117318
696,3.01924557352
880,3.23429710867
998,2.96216897856
1717,3.58260869565
668,4.0
1229,3.78504672897
1959,4.19402985075
683,3.02575757576
1339,3.30463576159
801,3.39314697926
1233,2.62321792261
413,3.48387096774
28,3.2700729927
1950,3.4668989547
611,4.15770609319
1136,3.51824817518
537,3.71150971599
778,3.39144050104
1133,3.35322195704
1710,3.53333333333
1117,3.43396226415
414,3.63807890223
618,3.92727272727
917,3.57608695652
944,2.87213740458
1448,3.31428571429
18,2.88471849866
2088,3.300330033
30,3.81481481481
123,3.28769979152
264,3.62162162162
124,3.43076923077
1154,2.94982078853
1975,3.70769230769
2032,3.76717557252
189,2.8760757315
1428,3.20068027211
1661,3.16317016317
1995,3.50970873786
1101,3.80597014925
879,3.69135802469
265,3.3797752809
560,3.4
511,3.35580524345
1462,3.858
1286,3.53913043478
105,3.75382003396
2044,3.19860627178
1418,2.6
1519,3.8
639,3.63716814159
388,3.78947368421
2105,3.69325153374
390,3.71171171171
1773,3.54545454545
1701,3.37019230769
609,3.04545454545
1972,2.86861313869
891,3.34697508897
887,3.54098360656
1943,3.59183673469
1410,3.16463414634
2111,3.23469387755
1834,3.36040609137
1020,2.92903225806
1798,3.08771929825
1437,2.8041958042
160,3.78260869565
441,3.06086956522
1967,3.43846153846
306,3.32906764168
2085,3.98101265823
580,3.83673469388
1935,3.54676258993
480,3.80786026201
1377,3.20879120879
1611,3.08620689655
1646,2.95569620253
1797,3.90206185567
1871,4.06140350877
1199,3.73646209386
1598,3.68020304569
1631,3.14035087719
1068,3.47368421053
674,3.71385542169
293,3.12741312741
287,3.4238410596
1164,3.140969163
1563,3.66666666667
2016,3.39814814815
90,3.10112359551
2101,3.56
1883,3.52567237164
1776,2.40909090909
1859,3.18930957684
439,4.30769230769
1464,3.70250896057
1573,3.23383084577
1090,3.59016393443
540,3.66666666667
881,3.15636363636
1528,2.97368421053
1460,3.58267716535
1505,3.69744318182
1222,3.24384236453
1022,3.87567567568
382,3.52536231884
2007,3.59090909091
671,3.3625498008
1329,3.92405063291
494,3.5
1216,2.83082706767
630,2.54545454545
1003,3.42392260334
2049,3.48449612403
2018,4.13114754098
320,3.69740634006
1273,3.85454545455
340,3.7
281,2.72727272727
146,4.0
1657,3.47619047619
455,2.9456118665
2081,3.25044247788
710,3.63120567376
130,3.41246290801
503,3.29331046312
424,3.12539184953
1491,3.21970705726
443,2.8
1932,3.90243902439
1738,3.79752066116
330,3.53556485356
316,3.49006622517
1290,3.49051490515
1914,3.19073869901
466,3.44034536892
491,3.89705882353
1170,3.5119047619
1250,2.75837563452
1356,3.56768558952
877,3.39215686275
564,3.13058419244
626,3.25714285714
2077,3.63389830508
816,3.56656346749
1461,3.55020080321
625,3.71314741036
1258,3.60969044415
1312,3.57179161372
2028,2.99371069182
1213,2.96835443038
149,3.73106060606
405,3.20644216691
852,2.96138996139
1977,3.57528957529
1765,2.88441330998
1988,3.27906976744
1085,3.90618762475
1619,3.36363636364
627,3.21739130435
416,3.49367088608
833,3.31395348837
1320,3.9032773781
523,3.45495495495
2052,3.39578947368
379,3.34562211982
358,3.57729468599
818,3.16462736374
1799,3.42592592593
75,3.8021978022
730,2.94900221729
117,3.60431654676
828,3.8125
1,3.84615384615
399,3.65677966102
1143,3.52777777778
1361,3.8
473,2.86363636364
83,3.79069767442
120,3.51366120219
1892,2.90515806988
1881,4.0
402,3.04559270517
863,3.16966966967
1045,3.23300970874
663,3.53361945637
664,3.76789168279
98,3.2182320442
1419,2.82978723404
722,3.08177044261
